Date,Time,Meal_Time,Student_ID,Item,Quantity,Actual_Item_Price,Price,Total_Amount,Payment_Mode,Weather,Rating,Taste,DayOfWeek
17-10-2025,12:23,Lunch,59,Dosa,2,50,50,100,UPI,Sunny,3.9,Good,Friday
17-10-2025,12:32,Lunch,12,Fried Rice,1,25,25,25,Cash,Sunny,3.9,Good,Friday
17-10-2025,13:00,Lunch,98,Fried Rice,1,15,15,15,UPI,Sunny,4,Good,Friday
17-10-2025,12:12,Lunch,66,Dosa,1,45,45,45,UPI,Sunny,4.1,Good,Friday
17-10-2025,16:05,Evening Snacks,76,Ice Cream,2,45,45,90,UPI,Sunny,3.8,Good,Friday
17-10-2025,18:48,Evening Snacks,31,Idly,2,25,25,50,UPI,Rainy,4,Good,Friday
17-10-2025,18:00,Evening Snacks,96,Tea,2,12,12,24,UPI,Sunny,4.3,Very Good,Friday
17-10-2025,18:19,Evening Snacks,93,Idly,1,25,25,25,UPI,Sunny,4.1,Good,Friday
17-10-2025,19:18,Evening Snacks,87,Tea,1,40,40,40,Cash,Rainy,4,Good,Friday
17-10-2025,18:52,Evening Snacks,23,Bhel Puri,1,30,30,30,Card,Rainy,4.2,Very Good,Friday
17-10-2025,13:40,Lunch,72,Fried Rice,3,50,50,150,UPI,Sunny,4.3,Very Good,Friday
17-10-2025,18:18,Evening Snacks,85,Juice,1,30,30,30,UPI,Sunny,4,Good,Friday
17-10-2025,15:07,Evening Snacks,52,Coffee,1,50,50,50,UPI,Sunny,3.8,Good,Friday
17-10-2025,13:49,Lunch,93,Bisibele Bath,1,40,40,40,UPI,Cloudy,4.1,Good,Friday
17-10-2025,08:32,Breakfast,57,Bisibele Bath,1,90,90,90,UPI,Rainy,3.4,Average,Friday
17-10-2025,16:17,Evening Snacks,38,Pani Puri,1,40,40,40,UPI,Rainy,3.9,Good,Friday
17-10-2025,08:36,Breakfast,67,Coffee,1,30,30,30,Cash,Sunny,3,Average,Friday
17-10-2025,12:38,Lunch,48,North Indian Thali,3,90,90,270,UPI,Sunny,3.3,Average,Friday
17-10-2025,17:21,Evening Snacks,86,Bhel Puri,1,30,30,30,UPI,Rainy,3.3,Average,Friday
17-10-2025,15:15,Evening Snacks,3,Juice,1,25,25,25,UPI,Cloudy,4.4,Very Good,Friday
17-10-2025,13:14,Lunch,78,Chapati,2,12,12,24,UPI,Sunny,4,Good,Friday
17-10-2025,13:40,Lunch,28,Dosa,2,50,50,100,UPI,Sunny,3.5,Average,Friday
17-10-2025,16:47,Evening Snacks,11,Pani Puri,3,40,40,120,Card,Cloudy,4.2,Very Good,Friday
17-10-2025,09:04,Breakfast,20,Chapati,2,30,30,60,UPI,Sunny,4.4,Very Good,Friday
17-10-2025,09:10,Breakfast,42,Idly,1,45,45,45,UPI,Cloudy,4.2,Very Good,Friday
17-10-2025,12:58,Lunch,99,Ice Cream,3,45,45,135,UPI,Sunny,3.9,Good,Friday
17-10-2025,13:12,Lunch,1,Ice Cream,3,30,30,90,UPI,Sunny,4.1,Good,Friday
17-10-2025,15:44,Evening Snacks,94,Pani Puri,3,15,15,45,UPI,Windy,4.4,Very Good,Friday
17-10-2025,12:25,Lunch,7,Tea,1,30,30,30,UPI,Sunny,3.8,Good,Friday
17-10-2025,17:45,Evening Snacks,96,Dosa,2,40,40,80,UPI,Rainy,4,Good,Friday
17-10-2025,13:03,Lunch,96,Tea,1,15,15,15,UPI,Sunny,3.9,Good,Friday
17-10-2025,16:52,Evening Snacks,65,French Fries,1,40,40,40,UPI,Rainy,3.4,Average,Friday
17-10-2025,15:50,Evening Snacks,35,Juice,2,30,30,60,UPI,Sunny,4.4,Very Good,Friday
17-10-2025,16:32,Evening Snacks,87,Coffee,2,30,30,60,UPI,Rainy,4.8,Excellent,Friday
17-10-2025,12:08,Lunch,31,Ice Cream,1,30,30,30,UPI,Sunny,3.7,Good,Friday
17-10-2025,15:12,Evening Snacks,71,Sandwich,1,25,25,25,Cash,Sunny,4.4,Very Good,Friday
23-10-2025,12:22,Lunch,13,Dosa,1,25,25,25,UPI,Sunny,3.7,Good,Thursday
23-10-2025,12:48,Lunch,21,Tea,1,40,40,40,UPI,Sunny,4.1,Good,Thursday
23-10-2025,08:30,Breakfast,47,Poori,1,25,25,25,UPI,Rainy,4.6,Excellent,Thursday
23-10-2025,13:38,Lunch,97,Fried Rice,1,45,45,45,Cash,Sunny,3.8,Good,Thursday
23-10-2025,12:15,Lunch,29,Veg Biryani,2,45,45,90,UPI,Cloudy,4,Good,Thursday
23-10-2025,18:00,Evening Snacks,32,Pani Puri,2,25,25,50,Cash,Rainy,3.3,Average,Thursday
23-10-2025,12:01,Lunch,91,Idly,3,45,45,135,UPI,Sunny,3.7,Good,Thursday
23-10-2025,15:54,Evening Snacks,3,Juice,3,40,40,120,UPI,Sunny,3.2,Average,Thursday
23-10-2025,12:32,Lunch,61,Chapati,1,30,30,30,UPI,Cloudy,4.2,Very Good,Thursday
23-10-2025,15:55,Evening Snacks,4,Coffee,1,30,30,30,Cash,Sunny,4.3,Very Good,Thursday
23-10-2025,19:35,Evening Snacks,59,Dosa,1,40,40,40,UPI,Sunny,3.9,Good,Thursday
23-10-2025,15:10,Evening Snacks,97,French Fries,3,40,40,120,UPI,Windy,4.1,Good,Thursday
23-10-2025,16:42,Evening Snacks,54,French Fries,1,50,50,50,UPI,Cloudy,3.9,Good,Thursday
23-10-2025,16:18,Evening Snacks,15,Juice,2,50,50,100,UPI,Cloudy,4.3,Very Good,Thursday
23-10-2025,12:54,Lunch,58,Sandwich,3,25,25,75,Cash,Sunny,4.1,Good,Thursday
23-10-2025,17:29,Evening Snacks,31,Sandwich,2,45,45,90,UPI,Cloudy,3.2,Average,Thursday
23-10-2025,12:13,Lunch,100,Ice Cream,1,45,45,45,UPI,Sunny,4.4,Very Good,Thursday
23-10-2025,17:00,Evening Snacks,27,Coffee,2,50,50,100,UPI,Rainy,3.8,Good,Thursday
23-10-2025,09:09,Breakfast,6,Tea,1,90,90,90,UPI,Rainy,3.5,Average,Thursday
23-10-2025,17:55,Evening Snacks,39,Pani Puri,1,25,25,25,UPI,Cloudy,3.8,Good,Thursday
23-10-2025,18:37,Evening Snacks,94,South Indian Thali,1,90,90,90,UPI,Rainy,3.2,Average,Thursday
23-10-2025,09:27,Breakfast,54,Coffee,2,25,25,50,Card,Sunny,3.5,Average,Thursday
23-10-2025,08:38,Breakfast,48,Poori,1,25,25,25,UPI,Rainy,4.1,Good,Thursday
23-10-2025,12:29,Lunch,95,Idly,3,15,15,45,UPI,Sunny,4.1,Good,Thursday
23-10-2025,13:58,Lunch,33,Veg Biryani,1,30,30,30,UPI,Sunny,4.1,Good,Thursday
23-10-2025,13:08,Lunch,62,Veg Biryani,3,45,45,135,UPI,Sunny,4,Good,Thursday
23-10-2025,13:10,Lunch,1,Fried Rice,1,45,45,45,UPI,Sunny,3.7,Good,Thursday
23-10-2025,12:28,Lunch,52,Bisibele Bath,1,30,30,30,Cash,Sunny,4,Good,Thursday
23-10-2025,13:47,Lunch,24,Sandwich,1,45,45,45,Card,Sunny,3.8,Good,Thursday
23-10-2025,20:00,Evening Snacks,62,Pani Puri,1,25,25,25,UPI,Rainy,3.3,Average,Thursday
23-10-2025,13:16,Lunch,34,Sandwich,1,30,30,30,UPI,Sunny,3.7,Good,Thursday
23-10-2025,13:59,Lunch,11,Bisibele Bath,1,40,40,40,UPI,Cloudy,4.4,Very Good,Thursday
23-10-2025,15:16,Evening Snacks,16,Sandwich,2,40,40,80,UPI,Sunny,4.6,Excellent,Thursday
23-10-2025,12:11,Lunch,99,Ice Cream,1,40,40,40,UPI,Sunny,4.3,Very Good,Thursday
23-10-2025,16:48,Evening Snacks,68,Ice Cream,2,50,50,100,UPI,Sunny,4.6,Excellent,Thursday
23-10-2025,19:13,Evening Snacks,37,French Fries,2,50,50,100,UPI,Cloudy,4,Good,Thursday
23-10-2025,16:19,Evening Snacks,14,Sandwich,1,50,50,50,UPI,Rainy,4.7,Excellent,Thursday
23-10-2025,12:35,Lunch,54,Juice,3,30,30,90,UPI,Sunny,4.8,Excellent,Thursday
23-10-2025,15:12,Evening Snacks,2,Bhel Puri,1,25,25,25,UPI,Sunny,3.3,Average,Thursday
23-10-2025,08:27,Breakfast,13,Idly,1,90,90,90,UPI,Rainy,4.1,Good,Thursday
23-10-2025,12:12,Lunch,46,Chapati,1,15,15,15,UPI,Sunny,4,Good,Thursday
23-10-2025,18:46,Evening Snacks,78,South Indian Thali,1,90,90,90,UPI,Rainy,3.8,Good,Thursday
23-10-2025,13:56,Lunch,74,North Indian Thali,1,35,35,35,UPI,Sunny,4.2,Very Good,Thursday
23-10-2025,16:28,Evening Snacks,90,Sandwich,1,45,45,45,UPI,Rainy,4,Good,Thursday
23-10-2025,12:26,Lunch,10,Idly,2,50,50,100,UPI,Cloudy,3.7,Good,Thursday
23-10-2025,18:29,Evening Snacks,15,French Fries,1,50,50,50,UPI,Rainy,4,Good,Thursday
23-10-2025,13:28,Lunch,31,Idly,1,90,90,90,UPI,Sunny,4.5,Excellent,Thursday
23-10-2025,16:50,Evening Snacks,97,Juice,1,30,30,30,UPI,Sunny,4.1,Good,Thursday
23-10-2025,13:17,Lunch,87,North Indian Thali,2,25,25,50,UPI,Windy,4.3,Very Good,Thursday
23-10-2025,16:35,Evening Snacks,65,Juice,1,50,50,50,UPI,Cloudy,3.9,Good,Thursday
23-10-2025,12:53,Lunch,76,Bisibele Bath,3,30,30,90,UPI,Windy,4.2,Very Good,Thursday
23-10-2025,17:31,Evening Snacks,94,South Indian Thali,1,90,90,90,UPI,Rainy,3.5,Average,Thursday
23-10-2025,15:19,Evening Snacks,14,Pani Puri,1,40,40,40,UPI,Sunny,3.8,Good,Thursday
23-10-2025,17:17,Evening Snacks,81,Bisibele Bath,1,50,50,50,Cash,Rainy,4,Good,Thursday
23-10-2025,18:05,Evening Snacks,14,Juice,1,30,30,30,Cash,Sunny,3.5,Average,Thursday
23-10-2025,20:00,Evening Snacks,16,South Indian Thali,1,90,90,90,Cash,Rainy,3.7,Good,Thursday
23-10-2025,15:29,Evening Snacks,34,Bhel Puri,1,15,15,15,UPI,Sunny,4.1,Good,Thursday
23-10-2025,19:22,Evening Snacks,41,Bisibele Bath,1,50,50,50,UPI,Cloudy,4.1,Good,Thursday
23-10-2025,12:06,Lunch,77,Bisibele Bath,2,30,30,60,UPI,Sunny,4.3,Very Good,Thursday
23-10-2025,16:34,Evening Snacks,6,Tea,3,45,45,135,Cash,Sunny,3.8,Good,Thursday
23-10-2025,16:29,Evening Snacks,69,Pani Puri,3,50,50,150,UPI,Cloudy,4,Good,Thursday
23-10-2025,12:35,Lunch,78,Tea,3,25,25,75,UPI,Cloudy,3.7,Good,Thursday
23-10-2025,18:57,Evening Snacks,43,Pani Puri,1,25,25,25,Cash,Sunny,4.3,Very Good,Thursday
23-10-2025,17:23,Evening Snacks,9,Poori,1,45,45,45,UPI,Cloudy,4.5,Excellent,Thursday
23-10-2025,13:19,Lunch,58,Juice,3,40,40,120,UPI,Sunny,4.2,Very Good,Thursday
23-10-2025,15:17,Evening Snacks,91,French Fries,1,90,90,90,UPI,Sunny,4.4,Very Good,Thursday
23-10-2025,20:00,Evening Snacks,83,Bisibele Bath,1,50,50,50,UPI,Rainy,4,Good,Thursday
23-10-2025,18:09,Evening Snacks,93,Bhel Puri,3,30,30,90,UPI,Rainy,4.3,Very Good,Thursday
23-10-2025,17:15,Evening Snacks,24,Bhel Puri,1,30,30,30,Cash,Cloudy,4,Good,Thursday
23-10-2025,12:40,Lunch,70,Tea,1,40,40,40,UPI,Sunny,3.6,Average,Thursday
23-10-2025,15:39,Evening Snacks,98,Ice Cream,1,30,30,30,UPI,Sunny,4.1,Good,Thursday
23-10-2025,18:09,Evening Snacks,21,Pani Puri,1,25,25,25,Cash,Rainy,3.6,Average,Thursday
23-10-2025,13:43,Lunch,90,Idly,1,45,45,45,UPI,Windy,4.9,Excellent,Thursday
23-10-2025,12:52,Lunch,16,Sandwich,1,30,30,30,Cash,Sunny,3.9,Good,Thursday
23-10-2025,18:49,Evening Snacks,36,Coffee,2,15,15,30,UPI,Rainy,4.3,Very Good,Thursday
23-10-2025,16:13,Evening Snacks,45,Tea,2,40,40,80,UPI,Cloudy,4,Good,Thursday
23-10-2025,16:19,Evening Snacks,5,Tea,2,40,40,80,UPI,Rainy,3.5,Average,Thursday
23-10-2025,13:21,Lunch,12,Dosa,1,50,50,50,Cash,Sunny,3.2,Average,Thursday
23-10-2025,15:07,Evening Snacks,50,Sandwich,1,40,40,40,UPI,Sunny,4.3,Very Good,Thursday
23-10-2025,17:18,Evening Snacks,50,Pani Puri,1,25,25,25,UPI,Rainy,4.6,Excellent,Thursday
24-10-2025,15:23,Evening Snacks,5,Tea,1,15,15,15,Cash,Cloudy,3.7,Good,Friday
24-10-2025,18:01,Evening Snacks,56,Bisibele Bath,2,50,50,100,UPI,Sunny,3.3,Average,Friday
24-10-2025,15:54,Evening Snacks,73,Bhel Puri,1,40,40,40,UPI,Sunny,3.9,Good,Friday
24-10-2025,13:08,Lunch,12,Juice,1,25,25,25,UPI,Sunny,3.6,Average,Friday
24-10-2025,16:09,Evening Snacks,80,Coffee,1,15,15,15,UPI,Rainy,3.7,Good,Friday
24-10-2025,18:18,Evening Snacks,38,Upma,1,30,30,30,UPI,Rainy,4.2,Very Good,Friday
24-10-2025,13:26,Lunch,35,North Indian Thali,1,35,35,35,UPI,Sunny,4,Good,Friday
24-10-2025,13:43,Lunch,78,Coffee,3,30,30,90,UPI,Sunny,3.7,Good,Friday
24-10-2025,18:05,Evening Snacks,95,South Indian Thali,1,90,90,90,UPI,Rainy,4.2,Very Good,Friday
24-10-2025,13:55,Lunch,65,South Indian Thali,1,30,30,30,UPI,Sunny,4.3,Very Good,Friday
24-10-2025,18:32,Evening Snacks,94,Dosa,1,40,40,40,UPI,Cloudy,3.9,Good,Friday
24-10-2025,14:00,Lunch,43,Tea,3,12,12,36,UPI,Sunny,4.1,Good,Friday
24-10-2025,08:34,Breakfast,74,Upma,1,50,50,50,UPI,Cloudy,4.2,Very Good,Friday
24-10-2025,13:37,Lunch,80,Veg Biryani,3,15,15,45,UPI,Windy,4.2,Very Good,Friday
24-10-2025,16:52,Evening Snacks,32,Pani Puri,1,50,50,50,UPI,Sunny,4,Good,Friday
24-10-2025,13:55,Lunch,37,Sandwich,3,30,30,90,UPI,Sunny,4.6,Excellent,Friday
24-10-2025,13:16,Lunch,52,Ice Cream,3,50,50,150,UPI,Sunny,4.2,Very Good,Friday
24-10-2025,08:58,Breakfast,26,Dosa,2,50,50,100,UPI,Sunny,3.8,Good,Friday
24-10-2025,09:15,Breakfast,71,Chapati,1,50,50,50,UPI,Windy,3.8,Good,Friday
24-10-2025,17:54,Evening Snacks,83,Coffee,3,15,15,45,UPI,Cloudy,3.8,Good,Friday
24-10-2025,19:12,Evening Snacks,69,South Indian Thali,3,90,90,270,UPI,Cloudy,4.3,Very Good,Friday
24-10-2025,15:58,Evening Snacks,59,Tea,1,90,90,90,Cash,Sunny,3.8,Good,Friday
24-10-2025,19:44,Evening Snacks,75,Juice,2,30,30,60,UPI,Rainy,3.8,Good,Friday
24-10-2025,08:33,Breakfast,11,Bisibele Bath,1,90,90,90,UPI,Windy,4.4,Very Good,Friday
24-10-2025,17:55,Evening Snacks,14,French Fries,2,50,50,100,UPI,Cloudy,4.1,Good,Friday
24-10-2025,13:46,Lunch,1,Ice Cream,2,90,90,180,Cash,Sunny,4.5,Excellent,Friday
24-10-2025,13:09,Lunch,88,Coffee,1,35,35,35,UPI,Cloudy,4.3,Very Good,Friday
24-10-2025,13:24,Lunch,27,Dosa,1,30,30,30,UPI,Sunny,3.5,Average,Friday
24-10-2025,18:34,Evening Snacks,3,Samosa,1,15,15,15,UPI,Cloudy,4,Good,Friday
24-10-2025,13:56,Lunch,53,Chapati,2,25,25,50,Cash,Sunny,4.4,Very Good,Friday
24-10-2025,15:29,Evening Snacks,18,Pani Puri,1,50,50,50,Cash,Sunny,3.5,Average,Friday
24-10-2025,18:07,Evening Snacks,10,French Fries,2,50,50,100,UPI,Rainy,4.2,Very Good,Friday
24-10-2025,19:17,Evening Snacks,16,Coffee,2,40,40,80,UPI,Rainy,4,Good,Friday
24-10-2025,17:33,Evening Snacks,69,Idly,1,25,25,25,UPI,Sunny,3.3,Average,Friday
24-10-2025,19:05,Evening Snacks,39,Sandwich,2,45,45,90,UPI,Cloudy,4,Good,Friday
24-10-2025,17:18,Evening Snacks,67,Sandwich,1,45,45,45,Cash,Cloudy,3.7,Good,Friday
24-10-2025,12:31,Lunch,7,North Indian Thali,3,45,45,135,Cash,Windy,3.5,Average,Friday
24-10-2025,12:41,Lunch,93,Juice,1,50,50,50,UPI,Sunny,4,Good,Friday
24-10-2025,08:10,Breakfast,49,Coffee,2,90,90,180,UPI,Rainy,3.2,Average,Friday
24-10-2025,13:43,Lunch,98,North Indian Thali,1,25,25,25,UPI,Sunny,3.7,Good,Friday
24-10-2025,16:04,Evening Snacks,59,Sandwich,2,40,40,80,UPI,Sunny,5,Excellent,Friday
24-10-2025,16:37,Evening Snacks,50,Ice Cream,3,25,25,75,UPI,Sunny,4.3,Very Good,Friday
24-10-2025,12:06,Lunch,33,Bisibele Bath,1,45,45,45,UPI,Sunny,3.6,Average,Friday
24-10-2025,17:54,Evening Snacks,49,Poori,3,45,45,135,Card,Cloudy,4.6,Excellent,Friday
24-10-2025,18:02,Evening Snacks,87,Dosa,1,40,40,40,UPI,Rainy,3.6,Average,Friday
24-10-2025,12:47,Lunch,62,Bisibele Bath,1,30,30,30,Cash,Sunny,3.8,Good,Friday
24-10-2025,17:12,Evening Snacks,58,Juice,1,30,30,30,UPI,Sunny,3.5,Average,Friday
24-10-2025,12:45,Lunch,23,Sandwich,1,90,90,90,Cash,Sunny,4.1,Good,Friday
24-10-2025,12:17,Lunch,57,Sandwich,2,30,30,60,UPI,Sunny,4.5,Excellent,Friday
24-10-2025,12:05,Lunch,78,Ice Cream,1,15,15,15,UPI,Sunny,3.6,Average,Friday
24-10-2025,18:07,Evening Snacks,79,Coffee,1,15,15,15,UPI,Sunny,3.2,Average,Friday
24-10-2025,19:46,Evening Snacks,92,Tea,3,12,12,36,UPI,Rainy,4.4,Very Good,Friday
24-10-2025,12:45,Lunch,33,Veg Biryani,2,40,40,80,UPI,Windy,4.6,Excellent,Friday
24-10-2025,18:01,Evening Snacks,72,Poori,2,45,45,90,UPI,Sunny,3.2,Average,Friday
24-10-2025,12:33,Lunch,54,Tea,2,40,40,80,UPI,Windy,4.2,Very Good,Friday
24-10-2025,12:39,Lunch,39,North Indian Thali,1,90,90,90,UPI,Sunny,4.1,Good,Friday
24-10-2025,09:36,Breakfast,8,Tea,1,45,45,45,UPI,Sunny,3.7,Good,Friday
24-10-2025,16:40,Evening Snacks,74,Juice,1,25,25,25,UPI,Rainy,3.4,Average,Friday
24-10-2025,18:44,Evening Snacks,20,Juice,1,45,45,45,UPI,Sunny,4.4,Very Good,Friday
24-10-2025,18:07,Evening Snacks,84,Upma,1,30,30,30,Cash,Sunny,4.1,Good,Friday
25-10-2025,12:31,Lunch,87,Coffee,1,12,12,12,UPI,Sunny,4.1,Good,Saturday
25-10-2025,18:50,Evening Snacks,5,Pani Puri,1,25,25,25,UPI,Rainy,3.8,Good,Saturday
25-10-2025,16:49,Evening Snacks,40,Bhel Puri,1,25,25,25,UPI,Rainy,3.7,Good,Saturday
25-10-2025,19:50,Evening Snacks,11,French Fries,1,50,50,50,UPI,Sunny,3,Average,Saturday
25-10-2025,19:33,Evening Snacks,12,French Fries,1,50,50,50,UPI,Cloudy,3.9,Good,Saturday
25-10-2025,09:53,Breakfast,36,Poori,2,35,35,70,UPI,Rainy,4.6,Excellent,Saturday
25-10-2025,12:39,Lunch,55,North Indian Thali,2,50,50,100,UPI,Cloudy,3.6,Average,Saturday
25-10-2025,16:37,Evening Snacks,36,Tea,1,35,35,35,Cash,Cloudy,3.4,Average,Saturday
25-10-2025,16:14,Evening Snacks,71,Coffee,2,45,45,90,UPI,Cloudy,4.2,Very Good,Saturday
25-10-2025,17:04,Evening Snacks,52,Ice Cream,3,30,30,90,UPI,Sunny,4.2,Very Good,Saturday
25-10-2025,19:30,Evening Snacks,9,Ice Cream,2,25,25,50,UPI,Sunny,3.8,Good,Saturday
25-10-2025,19:59,Evening Snacks,94,Bhel Puri,1,30,30,30,UPI,Rainy,3.9,Good,Saturday
25-10-2025,15:23,Evening Snacks,3,French Fries,1,90,90,90,UPI,Sunny,4.1,Good,Saturday
25-10-2025,13:01,Lunch,55,North Indian Thali,3,30,30,90,UPI,Cloudy,3.9,Good,Saturday
25-10-2025,17:17,Evening Snacks,28,Idly,1,25,25,25,UPI,Cloudy,4.4,Very Good,Saturday
25-10-2025,15:48,Evening Snacks,58,Sandwich,1,50,50,50,UPI,Sunny,5,Excellent,Saturday
25-10-2025,13:15,Lunch,94,Fried Rice,2,25,25,50,Cash,Windy,3.3,Average,Saturday
25-10-2025,15:21,Evening Snacks,17,Bhel Puri,1,90,90,90,UPI,Sunny,4.5,Excellent,Saturday
25-10-2025,13:17,Lunch,96,Veg Biryani,1,30,30,30,Cash,Sunny,4,Good,Saturday
25-10-2025,13:32,Lunch,83,Coffee,2,45,45,90,UPI,Sunny,4.6,Excellent,Saturday
25-10-2025,17:21,Evening Snacks,62,South Indian Thali,2,90,90,180,UPI,Cloudy,4.3,Very Good,Saturday
25-10-2025,08:11,Breakfast,65,Chapati,1,40,40,40,Cash,Cloudy,4,Good,Saturday
25-10-2025,12:18,Lunch,35,Juice,1,35,35,35,UPI,Sunny,4.3,Very Good,Saturday
25-10-2025,19:16,Evening Snacks,68,Bisibele Bath,3,50,50,150,Card,Rainy,3.8,Good,Saturday
25-10-2025,16:21,Evening Snacks,71,Juice,2,30,30,60,UPI,Rainy,3.7,Good,Saturday
25-10-2025,13:52,Lunch,74,Juice,1,50,50,50,UPI,Sunny,4.3,Very Good,Saturday
25-10-2025,13:53,Lunch,22,Bisibele Bath,1,50,50,50,UPI,Cloudy,3.7,Good,Saturday
25-10-2025,18:24,Evening Snacks,49,Ice Cream,2,50,50,100,UPI,Sunny,4.3,Very Good,Saturday
25-10-2025,13:19,Lunch,13,Tea,1,30,30,30,UPI,Sunny,4,Good,Saturday
25-10-2025,13:08,Lunch,71,Idly,1,12,12,12,Cash,Windy,3.1,Average,Saturday
27-10-2025,17:14,Evening Snacks,34,Tea,1,12,12,12,UPI,Rainy,3.8,Good,Monday
27-10-2025,12:16,Lunch,40,Coffee,1,15,15,15,UPI,Cloudy,4.1,Good,Monday
27-10-2025,09:17,Breakfast,98,Tea,1,15,15,15,UPI,Rainy,3.8,Good,Monday
27-10-2025,17:26,Evening Snacks,20,Idly,1,25,25,25,UPI,Rainy,3,Average,Monday
27-10-2025,18:15,Evening Snacks,93,Coffee,1,15,15,15,UPI,Rainy,4.5,Excellent,Monday
27-10-2025,08:31,Breakfast,47,Idly,1,50,50,50,UPI,Sunny,4.1,Good,Monday
27-10-2025,17:16,Evening Snacks,8,Ice Cream,1,30,30,30,UPI,Sunny,4.2,Very Good,Monday
27-10-2025,12:57,Lunch,7,Sandwich,1,80,80,80,UPI,Sunny,3.8,Good,Monday
27-10-2025,18:44,Evening Snacks,85,Samosa,1,15,15,15,Card,Sunny,4.2,Very Good,Monday
27-10-2025,12:58,Lunch,31,Sandwich,2,45,45,90,Card,Sunny,4.7,Excellent,Monday
27-10-2025,18:23,Evening Snacks,95,Dosa,3,40,40,120,UPI,Cloudy,3.7,Good,Monday
27-10-2025,15:12,Evening Snacks,77,French Fries,3,90,90,270,UPI,Sunny,4.7,Excellent,Monday
27-10-2025,12:07,Lunch,80,Juice,3,50,50,150,Cash,Sunny,4.2,Very Good,Monday
27-10-2025,17:05,Evening Snacks,83,Coffee,2,15,15,30,UPI,Cloudy,3.7,Good,Monday
27-10-2025,17:23,Evening Snacks,82,Idly,3,25,25,75,UPI,Rainy,4.9,Excellent,Monday
27-10-2025,12:32,Lunch,52,Ice Cream,1,50,50,50,UPI,Sunny,4.2,Very Good,Monday
27-10-2025,13:45,Lunch,88,Sandwich,1,12,12,12,UPI,Sunny,4.3,Very Good,Monday
27-10-2025,16:03,Evening Snacks,22,Bhel Puri,2,12,12,24,Cash,Sunny,3.9,Good,Monday
27-10-2025,19:38,Evening Snacks,68,Tea,1,12,12,12,UPI,Cloudy,3.7,Good,Monday
27-10-2025,16:03,Evening Snacks,45,French Fries,1,45,45,45,UPI,Rainy,4.1,Good,Monday
27-10-2025,13:24,Lunch,64,Chapati,1,25,25,25,UPI,Windy,4.6,Excellent,Monday
27-10-2025,19:21,Evening Snacks,21,Idly,1,25,25,25,UPI,Sunny,3.9,Good,Monday
27-10-2025,09:22,Breakfast,72,Idly,1,40,40,40,UPI,Sunny,4,Good,Monday
27-10-2025,16:34,Evening Snacks,72,Sandwich,1,30,30,30,UPI,Rainy,4.6,Excellent,Monday
27-10-2025,17:37,Evening Snacks,24,Ice Cream,2,25,25,50,Cash,Sunny,3.9,Good,Monday
27-10-2025,18:24,Evening Snacks,81,Bhel Puri,1,30,30,30,UPI,Rainy,4.2,Very Good,Monday
27-10-2025,13:43,Lunch,4,Ice Cream,3,25,25,75,UPI,Sunny,4.4,Very Good,Monday
27-10-2025,17:46,Evening Snacks,39,Idly,1,25,25,25,UPI,Cloudy,3.9,Good,Monday
27-10-2025,13:42,Lunch,44,Coffee,3,30,30,90,UPI,Sunny,4.1,Good,Monday
27-10-2025,17:05,Evening Snacks,94,Juice,3,30,30,90,UPI,Cloudy,4.3,Very Good,Monday
27-10-2025,15:55,Evening Snacks,27,Juice,3,15,15,45,UPI,Sunny,3.8,Good,Monday
27-10-2025,08:49,Breakfast,56,Poori,1,25,25,25,UPI,Rainy,4.3,Very Good,Monday
27-10-2025,13:11,Lunch,57,Fried Rice,3,80,80,240,Cash,Sunny,3.8,Good,Monday
27-10-2025,18:28,Evening Snacks,80,Bhel Puri,3,30,30,90,UPI,Cloudy,3.7,Good,Monday
27-10-2025,08:49,Breakfast,18,Coffee,1,90,90,90,UPI,Cloudy,3.4,Average,Monday
27-10-2025,08:11,Breakfast,72,Coffee,1,50,50,50,UPI,Sunny,3.8,Good,Monday
27-10-2025,08:35,Breakfast,86,Bisibele Bath,1,50,50,50,Card,Sunny,3.7,Good,Monday
27-10-2025,16:52,Evening Snacks,2,French Fries,3,45,45,135,UPI,Rainy,3.8,Good,Monday
27-10-2025,15:26,Evening Snacks,67,Juice,1,40,40,40,UPI,Sunny,4.2,Very Good,Monday
27-10-2025,18:22,Evening Snacks,38,Samosa,3,15,15,45,UPI,Rainy,3.3,Average,Monday
27-10-2025,09:31,Breakfast,94,Tea,2,30,30,60,UPI,Sunny,3.2,Average,Monday
27-10-2025,17:59,Evening Snacks,31,South Indian Thali,3,90,90,270,UPI,Cloudy,3.7,Good,Monday
27-10-2025,12:11,Lunch,82,Tea,1,90,90,90,UPI,Cloudy,4.2,Very Good,Monday
27-10-2025,18:24,Evening Snacks,64,Dosa,2,40,40,80,UPI,Rainy,4.1,Good,Monday
27-10-2025,18:05,Evening Snacks,96,French Fries,3,50,50,150,Card,Cloudy,3.7,Good,Monday
27-10-2025,13:42,Lunch,76,Dosa,1,50,50,50,UPI,Sunny,4.5,Excellent,Monday
27-10-2025,13:24,Lunch,21,Veg Biryani,1,80,80,80,UPI,Cloudy,3.7,Good,Monday
27-10-2025,19:17,Evening Snacks,68,Sandwich,1,45,45,45,UPI,Rainy,4.2,Very Good,Monday
27-10-2025,12:47,Lunch,66,Chapati,3,25,25,75,UPI,Sunny,3.9,Good,Monday
