"transaction_id","date","customer_type","weather","item_name","category","unit_cost","price","day_of_week","quantity","total_amount"
1063,2024-10-06,"Student","Cloudy","Chicken Biryani","Main Course",70,120,"Sunday",1,120
1414,2024-10-06,"Student","Sunny","Pasta","Main Course",90,150,"Sunday",1,150
1946,2024-10-06,"Staff","Cloudy","Pasta","Main Course",90,150,"Sunday",1,150
3769,2024-10-06,"Staff","Sunny","Veg Thali","Main Course",50,80,"Sunday",1,80
3973,2024-10-06,"Student","Cloudy","Pasta","Main Course",90,150,"Sunday",1,150
4615,2024-10-06,"Staff","Sunny","Coffee","Beverages",15,40,"Sunday",3,120
4827,2024-10-06,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Sunday",1,120
5148,2024-10-06,"Student","Cloudy","Tea","Beverages",8,20,"Sunday",1,20
5215,2024-10-06,"Student","Cloudy","Coffee","Beverages",15,40,"Sunday",2,80
5337,2024-10-06,"Staff","Sunny","Sandwich","Snacks",30,60,"Sunday",1,60
5438,2024-10-06,"Staff","Sunny","Veg Thali","Main Course",50,80,"Sunday",1,80
5878,2024-10-06,"Staff","Cloudy","Pasta","Main Course",90,150,"Sunday",1,150
6143,2024-10-06,"Visitor","Sunny","Tea","Beverages",8,20,"Sunday",1,20
6172,2024-10-06,"Student","Cloudy","Tea","Beverages",8,20,"Sunday",3,60
6554,2024-10-06,"Student","Sunny","Veg Thali","Main Course",50,80,"Sunday",1,80
6626,2024-10-06,"Student","Sunny","Tea","Beverages",8,20,"Sunday",3,60
7128,2024-10-06,"Staff","Rainy","Chicken Biryani","Main Course",70,120,"Sunday",1,120
7137,2024-10-06,"Staff","Sunny","Sandwich","Snacks",30,60,"Sunday",1,60
7539,2024-10-06,"Visitor","Cloudy","Sandwich","Snacks",30,60,"Sunday",1,60
7642,2024-10-06,"Student","Sunny","Veg Thali","Main Course",50,80,"Sunday",1,80
8191,2024-10-06,"Student","Sunny","Coffee","Beverages",15,40,"Sunday",3,120
8224,2024-10-06,"Student","Sunny","Veg Thali","Main Course",50,80,"Sunday",1,80
8383,2024-10-06,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Sunday",1,50
8410,2024-10-06,"Student","Rainy","Coffee","Beverages",15,40,"Sunday",3,120
8899,2024-10-06,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Sunday",1,120
9007,2024-10-06,"Student","Cloudy","Chicken Biryani","Main Course",70,120,"Sunday",1,120
9180,2024-10-06,"Student","Sunny","Veg Thali","Main Course",50,80,"Sunday",1,80
9451,2024-10-06,"Student","Rainy","Coffee","Beverages",15,40,"Sunday",3,120
9771,2024-10-06,"Student","Rainy","Pasta","Main Course",90,150,"Sunday",1,150
405,2024-10-07,"Student","Cloudy","Veg Thali","Main Course",50,80,"Monday",1,80
561,2024-10-07,"Visitor","Sunny","Tea","Beverages",8,20,"Monday",2,40
679,2024-10-07,"Student","Sunny","Tea","Beverages",8,20,"Monday",1,20
786,2024-10-07,"Student","Sunny","Coffee","Beverages",15,40,"Monday",2,80
1390,2024-10-07,"Student","Sunny","Pasta","Main Course",90,150,"Monday",1,150
1731,2024-10-07,"Student","Sunny","Tea","Beverages",8,20,"Monday",3,60
1754,2024-10-07,"Student","Sunny","Pasta","Main Course",90,150,"Monday",1,150
2695,2024-10-07,"Staff","Sunny","Tea","Beverages",8,20,"Monday",2,40
2998,2024-10-07,"Staff","Sunny","Sandwich","Snacks",30,60,"Monday",1,60
3968,2024-10-07,"Student","Sunny","Veg Thali","Main Course",50,80,"Monday",1,80
4667,2024-10-07,"Visitor","Sunny","Fruit Bowl","Healthy",25,50,"Monday",1,50
4861,2024-10-07,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Monday",1,120
5181,2024-10-07,"Student","Sunny","Pasta","Main Course",90,150,"Monday",1,150
5807,2024-10-07,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Monday",1,120
5883,2024-10-07,"Student","Sunny","Coffee","Beverages",15,40,"Monday",3,120
6490,2024-10-07,"Student","Cloudy","Sandwich","Snacks",30,60,"Monday",2,120
6757,2024-10-07,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Monday",1,50
6884,2024-10-07,"Staff","Cloudy","Veg Thali","Main Course",50,80,"Monday",1,80
7857,2024-10-07,"Student","Sunny","Sandwich","Snacks",30,60,"Monday",3,180
8210,2024-10-07,"Visitor","Sunny","Veg Thali","Main Course",50,80,"Monday",1,80
8266,2024-10-07,"Student","Rainy","Sandwich","Snacks",30,60,"Monday",3,180
8552,2024-10-07,"Student","Sunny","Tea","Beverages",8,20,"Monday",1,20
8941,2024-10-07,"Staff","Sunny","Sandwich","Snacks",30,60,"Monday",1,60
9170,2024-10-07,"Student","Cloudy","Sandwich","Snacks",30,60,"Monday",4,240
203,2024-10-08,"Student","Sunny","Veg Thali","Main Course",50,80,"Tuesday",1,80
379,2024-10-08,"Student","Cloudy","Pasta","Main Course",90,150,"Tuesday",1,150
937,2024-10-08,"Student","Sunny","Sandwich","Snacks",30,60,"Tuesday",2,120
1076,2024-10-08,"Student","Rainy","Pasta","Main Course",90,150,"Tuesday",1,150
1932,2024-10-08,"Student","Cloudy","Pasta","Main Course",90,150,"Tuesday",1,150
1939,2024-10-08,"Student","Cloudy","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
2287,2024-10-08,"Visitor","Sunny","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
2992,2024-10-08,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
3445,2024-10-08,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Tuesday",1,50
4248,2024-10-08,"Staff","Sunny","Pasta","Main Course",90,150,"Tuesday",1,150
4459,2024-10-08,"Student","Rainy","Pasta","Main Course",90,150,"Tuesday",1,150
4979,2024-10-08,"Student","Sunny","Coffee","Beverages",15,40,"Tuesday",2,80
5383,2024-10-08,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Tuesday",1,50
5711,2024-10-08,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
6335,2024-10-08,"Visitor","Sunny","Pasta","Main Course",90,150,"Tuesday",1,150
6548,2024-10-08,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Tuesday",1,50
6612,2024-10-08,"Student","Rainy","Coffee","Beverages",15,40,"Tuesday",1,40
7164,2024-10-08,"Student","Sunny","Coffee","Beverages",15,40,"Tuesday",3,120
7990,2024-10-08,"Student","Sunny","Coffee","Beverages",15,40,"Tuesday",1,40
8084,2024-10-08,"Staff","Sunny","Coffee","Beverages",15,40,"Tuesday",2,80
8671,2024-10-08,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
1522,2024-10-09,"Student","Rainy","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
1810,2024-10-09,"Student","Rainy","Fruit Bowl","Healthy",25,50,"Wednesday",1,50
2254,2024-10-09,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
2418,2024-10-09,"Student","Rainy","Fruit Bowl","Healthy",25,50,"Wednesday",1,50
3750,2024-10-09,"Student","Cloudy","Pasta","Main Course",90,150,"Wednesday",1,150
4147,2024-10-09,"Visitor","Rainy","Coffee","Beverages",15,40,"Wednesday",2,80
4672,2024-10-09,"Student","Cloudy","Veg Thali","Main Course",50,80,"Wednesday",1,80
5737,2024-10-09,"Student","Rainy","Fruit Bowl","Healthy",25,50,"Wednesday",1,50
5875,2024-10-09,"Student","Sunny","Coffee","Beverages",15,40,"Wednesday",3,120
6926,2024-10-09,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Wednesday",1,50
7369,2024-10-09,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
7381,2024-10-09,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
7664,2024-10-09,"Student","Cloudy","Pasta","Main Course",90,150,"Wednesday",1,150
7868,2024-10-09,"Staff","Cloudy","Coffee","Beverages",15,40,"Wednesday",1,40
8197,2024-10-09,"Student","Rainy","Pasta","Main Course",90,150,"Wednesday",1,150
8458,2024-10-09,"Student","Rainy","Tea","Beverages",8,20,"Wednesday",3,60
8463,2024-10-09,"Staff","Sunny","Veg Thali","Main Course",50,80,"Wednesday",1,80
8602,2024-10-09,"Student","Sunny","Tea","Beverages",8,20,"Wednesday",2,40
8697,2024-10-09,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
9661,2024-10-09,"Student","Sunny","Veg Thali","Main Course",50,80,"Wednesday",1,80
9821,2024-10-09,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Wednesday",1,50
526,2024-10-10,"Staff","Sunny","Veg Thali","Main Course",50,80,"Thursday",1,80
1555,2024-10-10,"Student","Sunny","Coffee","Beverages",15,40,"Thursday",2,80
1626,2024-10-10,"Staff","Sunny","Veg Thali","Main Course",50,80,"Thursday",1,80
1756,2024-10-10,"Student","Rainy","Pasta","Main Course",90,150,"Thursday",1,150
1986,2024-10-10,"Student","Cloudy","Coffee","Beverages",15,40,"Thursday",2,80
2057,2024-10-10,"Student","Sunny","Sandwich","Snacks",30,60,"Thursday",3,180
2100,2024-10-10,"Student","Sunny","Sandwich","Snacks",30,60,"Thursday",3,180
2150,2024-10-10,"Staff","Sunny","Fruit Bowl","Healthy",25,50,"Thursday",1,50
2163,2024-10-10,"Student","Cloudy","Tea","Beverages",8,20,"Thursday",2,40
2193,2024-10-10,"Student","Cloudy","Chicken Biryani","Main Course",70,120,"Thursday",1,120
2316,2024-10-10,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Thursday",1,50
3289,2024-10-10,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Thursday",1,50
4022,2024-10-10,"Student","Sunny","Coffee","Beverages",15,40,"Thursday",2,80
4316,2024-10-10,"Student","Sunny","Tea","Beverages",8,20,"Thursday",3,60
5023,2024-10-10,"Visitor","Sunny","Tea","Beverages",8,20,"Thursday",2,40
5363,2024-10-10,"Student","Cloudy","Chicken Biryani","Main Course",70,120,"Thursday",1,120
6072,2024-10-10,"Student","Sunny","Pasta","Main Course",90,150,"Thursday",1,150
6184,2024-10-10,"Student","Cloudy","Chicken Biryani","Main Course",70,120,"Thursday",1,120
6212,2024-10-10,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Thursday",1,50
6258,2024-10-10,"Student","Sunny","Sandwich","Snacks",30,60,"Thursday",4,240
6816,2024-10-10,"Student","Sunny","Veg Thali","Main Course",50,80,"Thursday",1,80
7237,2024-10-10,"Staff","Sunny","Pasta","Main Course",90,150,"Thursday",1,150
7323,2024-10-10,"Student","Sunny","Pasta","Main Course",90,150,"Thursday",1,150
7964,2024-10-10,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Thursday",1,50
8043,2024-10-10,"Staff","Cloudy","Chicken Biryani","Main Course",70,120,"Thursday",1,120
9847,2024-10-10,"Student","Sunny","Veg Thali","Main Course",50,80,"Thursday",1,80
220,2024-10-11,"Visitor","Rainy","Veg Thali","Main Course",50,80,"Friday",1,80
850,2024-10-11,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Friday",1,50
1174,2024-10-11,"Student","Sunny","Veg Thali","Main Course",50,80,"Friday",1,80
2720,2024-10-11,"Student","Cloudy","Sandwich","Snacks",30,60,"Friday",4,240
2948,2024-10-11,"Student","Sunny","Veg Thali","Main Course",50,80,"Friday",1,80
3020,2024-10-11,"Visitor","Sunny","Veg Thali","Main Course",50,80,"Friday",1,80
3247,2024-10-11,"Student","Rainy","Fruit Bowl","Healthy",25,50,"Friday",1,50
3436,2024-10-11,"Student","Sunny","Veg Thali","Main Course",50,80,"Friday",1,80
3490,2024-10-11,"Student","Sunny","Sandwich","Snacks",30,60,"Friday",3,180
4469,2024-10-11,"Student","Sunny","Tea","Beverages",8,20,"Friday",1,20
4713,2024-10-11,"Staff","Cloudy","Pasta","Main Course",90,150,"Friday",1,150
5411,2024-10-11,"Visitor","Cloudy","Chicken Biryani","Main Course",70,120,"Friday",1,120
5429,2024-10-11,"Student","Sunny","Coffee","Beverages",15,40,"Friday",1,40
5721,2024-10-11,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Friday",1,50
6095,2024-10-11,"Staff","Rainy","Fruit Bowl","Healthy",25,50,"Friday",1,50
6325,2024-10-11,"Staff","Sunny","Tea","Beverages",8,20,"Friday",3,60
6437,2024-10-11,"Staff","Cloudy","Sandwich","Snacks",30,60,"Friday",1,60
6579,2024-10-11,"Student","Sunny","Pasta","Main Course",90,150,"Friday",1,150
7898,2024-10-11,"Student","Rainy","Pasta","Main Course",90,150,"Friday",1,150
8098,2024-10-11,"Staff","Rainy","Coffee","Beverages",15,40,"Friday",3,120
8467,2024-10-11,"Student","Sunny","Pasta","Main Course",90,150,"Friday",1,150
9110,2024-10-11,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Friday",1,120
9553,2024-10-11,"Student","Sunny","Veg Thali","Main Course",50,80,"Friday",1,80
9824,2024-10-11,"Staff","Cloudy","Pasta","Main Course",90,150,"Friday",1,150
9932,2024-10-11,"Student","Sunny","Sandwich","Snacks",30,60,"Friday",4,240
9966,2024-10-11,"Student","Cloudy","Pasta","Main Course",90,150,"Friday",1,150
9970,2024-10-11,"Visitor","Sunny","Veg Thali","Main Course",50,80,"Friday",1,80
80,2024-10-12,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Saturday",1,50
144,2024-10-12,"Staff","Sunny","Chicken Biryani","Main Course",70,120,"Saturday",1,120
912,2024-10-12,"Staff","Rainy","Fruit Bowl","Healthy",25,50,"Saturday",1,50
1089,2024-10-12,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Saturday",1,50
2369,2024-10-12,"Student","Sunny","Sandwich","Snacks",30,60,"Saturday",4,240
2791,2024-10-12,"Student","Sunny","Pasta","Main Course",90,150,"Saturday",1,150
3710,2024-10-12,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Saturday",1,50
3720,2024-10-12,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Saturday",1,50
3738,2024-10-12,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Saturday",1,120
4344,2024-10-12,"Student","Sunny","Coffee","Beverages",15,40,"Saturday",1,40
5508,2024-10-12,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Saturday",1,50
5550,2024-10-12,"Staff","Sunny","Tea","Beverages",8,20,"Saturday",3,60
5670,2024-10-12,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Saturday",1,50
5723,2024-10-12,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Saturday",1,50
6275,2024-10-12,"Student","Sunny","Coffee","Beverages",15,40,"Saturday",2,80
8319,2024-10-12,"Staff","Rainy","Fruit Bowl","Healthy",25,50,"Saturday",1,50
8791,2024-10-12,"Student","Sunny","Tea","Beverages",8,20,"Saturday",3,60
8885,2024-10-12,"Student","Rainy","Fruit Bowl","Healthy",25,50,"Saturday",1,50
8922,2024-10-12,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Saturday",1,120
9021,2024-10-12,"Staff","Sunny","Chicken Biryani","Main Course",70,120,"Saturday",1,120
9433,2024-10-12,"Student","Rainy","Coffee","Beverages",15,40,"Saturday",3,120
9652,2024-10-12,"Student","Rainy","Chicken Biryani","Main Course",70,120,"Saturday",1,120
289,2024-10-13,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Sunday",1,120
652,2024-10-13,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Sunday",1,50
777,2024-10-13,"Student","Sunny","Sandwich","Snacks",30,60,"Sunday",3,180
1239,2024-10-13,"Student","Sunny","Pasta","Main Course",90,150,"Sunday",1,150
1358,2024-10-13,"Student","Cloudy","Chicken Biryani","Main Course",70,120,"Sunday",1,120
1382,2024-10-13,"Student","Sunny","Veg Thali","Main Course",50,80,"Sunday",1,80
1500,2024-10-13,"Student","Sunny","Sandwich","Snacks",30,60,"Sunday",2,120
2230,2024-10-13,"Student","Sunny","Tea","Beverages",8,20,"Sunday",1,20
2391,2024-10-13,"Staff","Cloudy","Fruit Bowl","Healthy",25,50,"Sunday",1,50
2465,2024-10-13,"Student","Cloudy","Veg Thali","Main Course",50,80,"Sunday",1,80
2737,2024-10-13,"Staff","Cloudy","Veg Thali","Main Course",50,80,"Sunday",1,80
2787,2024-10-13,"Student","Cloudy","Coffee","Beverages",15,40,"Sunday",2,80
2818,2024-10-13,"Student","Sunny","Veg Thali","Main Course",50,80,"Sunday",1,80
3318,2024-10-13,"Staff","Sunny","Coffee","Beverages",15,40,"Sunday",1,40
3440,2024-10-13,"Student","Sunny","Tea","Beverages",8,20,"Sunday",2,40
3719,2024-10-13,"Staff","Sunny","Chicken Biryani","Main Course",70,120,"Sunday",1,120
4026,2024-10-13,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Sunday",1,120
5244,2024-10-13,"Staff","Rainy","Tea","Beverages",8,20,"Sunday",2,40
5548,2024-10-13,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Sunday",1,50
6200,2024-10-13,"Student","Cloudy","Chicken Biryani","Main Course",70,120,"Sunday",1,120
6481,2024-10-13,"Student","Cloudy","Chicken Biryani","Main Course",70,120,"Sunday",1,120
7115,2024-10-13,"Student","Sunny","Tea","Beverages",8,20,"Sunday",3,60
7543,2024-10-13,"Student","Rainy","Sandwich","Snacks",30,60,"Sunday",3,180
7648,2024-10-13,"Visitor","Sunny","Veg Thali","Main Course",50,80,"Sunday",1,80
8252,2024-10-13,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Sunday",1,120
8439,2024-10-13,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Sunday",1,50
8772,2024-10-13,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Sunday",1,50
9077,2024-10-13,"Staff","Sunny","Coffee","Beverages",15,40,"Sunday",1,40
9113,2024-10-13,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Sunday",1,50
9617,2024-10-13,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Sunday",1,50
9625,2024-10-13,"Staff","Rainy","Tea","Beverages",8,20,"Sunday",2,40
9647,2024-10-13,"Staff","Sunny","Chicken Biryani","Main Course",70,120,"Sunday",1,120
9778,2024-10-13,"Student","Rainy","Tea","Beverages",8,20,"Sunday",3,60
9857,2024-10-13,"Student","Sunny","Veg Thali","Main Course",50,80,"Sunday",1,80
125,2024-10-14,"Student","Cloudy","Tea","Beverages",8,20,"Monday",1,20
457,2024-10-14,"Student","Cloudy","Coffee","Beverages",15,40,"Monday",3,120
2374,2024-10-14,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Monday",1,50
2445,2024-10-14,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Monday",1,50
3059,2024-10-14,"Student","Sunny","Coffee","Beverages",15,40,"Monday",3,120
3135,2024-10-14,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Monday",1,120
3185,2024-10-14,"Staff","Sunny","Fruit Bowl","Healthy",25,50,"Monday",1,50
4260,2024-10-14,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Monday",1,120
4768,2024-10-14,"Student","Sunny","Pasta","Main Course",90,150,"Monday",1,150
4846,2024-10-14,"Student","Sunny","Pasta","Main Course",90,150,"Monday",1,150
4910,2024-10-14,"Staff","Sunny","Pasta","Main Course",90,150,"Monday",1,150
4965,2024-10-14,"Student","Sunny","Veg Thali","Main Course",50,80,"Monday",1,80
6238,2024-10-14,"Student","Cloudy","Veg Thali","Main Course",50,80,"Monday",1,80
6883,2024-10-14,"Student","Sunny","Pasta","Main Course",90,150,"Monday",1,150
7498,2024-10-14,"Student","Cloudy","Sandwich","Snacks",30,60,"Monday",2,120
7590,2024-10-14,"Student","Sunny","Coffee","Beverages",15,40,"Monday",3,120
8182,2024-10-14,"Student","Cloudy","Pasta","Main Course",90,150,"Monday",1,150
8474,2024-10-14,"Student","Rainy","Pasta","Main Course",90,150,"Monday",1,150
8792,2024-10-14,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Monday",1,120
9145,2024-10-14,"Staff","Cloudy","Pasta","Main Course",90,150,"Monday",1,150
9270,2024-10-14,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Monday",1,120
191,2024-10-15,"Staff","Sunny","Pasta","Main Course",90,150,"Tuesday",1,150
357,2024-10-15,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
1041,2024-10-15,"Staff","Sunny","Fruit Bowl","Healthy",25,50,"Tuesday",1,50
1706,2024-10-15,"Student","Cloudy","Tea","Beverages",8,20,"Tuesday",2,40
2013,2024-10-15,"Student","Cloudy","Coffee","Beverages",15,40,"Tuesday",2,80
3923,2024-10-15,"Staff","Sunny","Tea","Beverages",8,20,"Tuesday",2,40
4532,2024-10-15,"Student","Sunny","Pasta","Main Course",90,150,"Tuesday",1,150
4687,2024-10-15,"Student","Sunny","Coffee","Beverages",15,40,"Tuesday",1,40
6081,2024-10-15,"Student","Sunny","Tea","Beverages",8,20,"Tuesday",1,20
6125,2024-10-15,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
6250,2024-10-15,"Student","Sunny","Coffee","Beverages",15,40,"Tuesday",2,80
6282,2024-10-15,"Student","Sunny","Pasta","Main Course",90,150,"Tuesday",1,150
6310,2024-10-15,"Student","Sunny","Sandwich","Snacks",30,60,"Tuesday",4,240
6881,2024-10-15,"Staff","Sunny","Tea","Beverages",8,20,"Tuesday",1,20
7377,2024-10-15,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
7779,2024-10-15,"Student","Cloudy","Tea","Beverages",8,20,"Tuesday",3,60
8384,2024-10-15,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
8460,2024-10-15,"Staff","Rainy","Pasta","Main Course",90,150,"Tuesday",1,150
8511,2024-10-15,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Tuesday",1,50
9072,2024-10-15,"Staff","Sunny","Veg Thali","Main Course",50,80,"Tuesday",1,80
9075,2024-10-15,"Student","Sunny","Sandwich","Snacks",30,60,"Tuesday",4,240
9117,2024-10-15,"Student","Cloudy","Chicken Biryani","Main Course",70,120,"Tuesday",1,120
9362,2024-10-15,"Staff","Sunny","Veg Thali","Main Course",50,80,"Tuesday",1,80
9900,2024-10-15,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Tuesday",1,50
42,2024-10-16,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
776,2024-10-16,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
1255,2024-10-16,"Visitor","Rainy","Veg Thali","Main Course",50,80,"Wednesday",1,80
1819,2024-10-16,"Student","Rainy","Pasta","Main Course",90,150,"Wednesday",1,150
2466,2024-10-16,"Student","Sunny","Coffee","Beverages",15,40,"Wednesday",3,120
2498,2024-10-16,"Visitor","Sunny","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
3400,2024-10-16,"Staff","Cloudy","Coffee","Beverages",15,40,"Wednesday",3,120
3529,2024-10-16,"Student","Sunny","Veg Thali","Main Course",50,80,"Wednesday",1,80
4197,2024-10-16,"Staff","Sunny","Veg Thali","Main Course",50,80,"Wednesday",1,80
4721,2024-10-16,"Student","Sunny","Coffee","Beverages",15,40,"Wednesday",2,80
5138,2024-10-16,"Student","Rainy","Coffee","Beverages",15,40,"Wednesday",1,40
5484,2024-10-16,"Student","Cloudy","Tea","Beverages",8,20,"Wednesday",2,40
5587,2024-10-16,"Student","Rainy","Fruit Bowl","Healthy",25,50,"Wednesday",1,50
5835,2024-10-16,"Staff","Sunny","Pasta","Main Course",90,150,"Wednesday",1,150
6509,2024-10-16,"Student","Cloudy","Pasta","Main Course",90,150,"Wednesday",1,150
7308,2024-10-16,"Student","Cloudy","Veg Thali","Main Course",50,80,"Wednesday",1,80
7545,2024-10-16,"Student","Sunny","Coffee","Beverages",15,40,"Wednesday",1,40
7833,2024-10-16,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Wednesday",1,120
7834,2024-10-16,"Student","Sunny","Veg Thali","Main Course",50,80,"Wednesday",1,80
7893,2024-10-16,"Student","Sunny","Sandwich","Snacks",30,60,"Wednesday",2,120
8546,2024-10-16,"Staff","Cloudy","Pasta","Main Course",90,150,"Wednesday",1,150
8771,2024-10-16,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Wednesday",1,50
9438,2024-10-16,"Student","Sunny","Coffee","Beverages",15,40,"Wednesday",2,80
9868,2024-10-16,"Student","Sunny","Coffee","Beverages",15,40,"Wednesday",3,120
79,2024-10-17,"Staff","Sunny","Chicken Biryani","Main Course",70,120,"Thursday",1,120
279,2024-10-17,"Student","Sunny","Coffee","Beverages",15,40,"Thursday",2,80
312,2024-10-17,"Student","Sunny","Coffee","Beverages",15,40,"Thursday",2,80
603,2024-10-17,"Staff","Sunny","Coffee","Beverages",15,40,"Thursday",3,120
657,2024-10-17,"Student","Sunny","Tea","Beverages",8,20,"Thursday",3,60
888,2024-10-17,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Thursday",1,120
962,2024-10-17,"Student","Cloudy","Coffee","Beverages",15,40,"Thursday",1,40
1283,2024-10-17,"Student","Sunny","Tea","Beverages",8,20,"Thursday",3,60
2215,2024-10-17,"Staff","Sunny","Fruit Bowl","Healthy",25,50,"Thursday",1,50
2368,2024-10-17,"Student","Sunny","Pasta","Main Course",90,150,"Thursday",1,150
2540,2024-10-17,"Student","Sunny","Tea","Beverages",8,20,"Thursday",2,40
2946,2024-10-17,"Student","Sunny","Coffee","Beverages",15,40,"Thursday",2,80
2985,2024-10-17,"Student","Rainy","Pasta","Main Course",90,150,"Thursday",1,150
3077,2024-10-17,"Student","Sunny","Sandwich","Snacks",30,60,"Thursday",2,120
3301,2024-10-17,"Visitor","Cloudy","Pasta","Main Course",90,150,"Thursday",1,150
3418,2024-10-17,"Student","Sunny","Sandwich","Snacks",30,60,"Thursday",4,240
3572,2024-10-17,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Thursday",1,50
3713,2024-10-17,"Student","Sunny","Sandwich","Snacks",30,60,"Thursday",4,240
3837,2024-10-17,"Student","Rainy","Tea","Beverages",8,20,"Thursday",3,60
3845,2024-10-17,"Student","Rainy","Coffee","Beverages",15,40,"Thursday",1,40
4106,2024-10-17,"Student","Cloudy","Sandwich","Snacks",30,60,"Thursday",4,240
4234,2024-10-17,"Student","Sunny","Chicken Biryani","Main Course",70,120,"Thursday",1,120
4382,2024-10-17,"Staff","Sunny","Tea","Beverages",8,20,"Thursday",2,40
4829,2024-10-17,"Student","Cloudy","Pasta","Main Course",90,150,"Thursday",1,150
4930,2024-10-17,"Staff","Rainy","Veg Thali","Main Course",50,80,"Thursday",1,80
6928,2024-10-17,"Staff","Rainy","Sandwich","Snacks",30,60,"Thursday",1,60
8142,2024-10-17,"Staff","Cloudy","Chicken Biryani","Main Course",70,120,"Thursday",1,120
8638,2024-10-17,"Student","Sunny","Pasta","Main Course",90,150,"Thursday",1,150
8695,2024-10-17,"Student","Cloudy","Veg Thali","Main Course",50,80,"Thursday",1,80
8702,2024-10-17,"Student","Sunny","Veg Thali","Main Course",50,80,"Thursday",1,80
8721,2024-10-17,"Staff","Cloudy","Pasta","Main Course",90,150,"Thursday",1,150
9728,2024-10-17,"Student","Sunny","Coffee","Beverages",15,40,"Thursday",2,80
9959,2024-10-17,"Student","Sunny","Pasta","Main Course",90,150,"Thursday",1,150
174,2024-10-18,"Student","Sunny","Fruit Bowl","Healthy",25,50,"Friday",1,50
292,2024-10-18,"Student","Sunny","Tea","Beverages",8,20,"Friday",2,40
477,2024-10-18,"Student","Cloudy","Fruit Bowl","Healthy",25,50,"Friday",1,50
